timestamp,userId,nick,twitter,dob,country
2014-07-09 11:20:20,1399,IKjStBi,@eBKaYDfP,1968-01-19,HM
2014-07-10 05:37:44,340,jkOam8,@OAqGkQ,1991-08-03,ET
2014-07-10 08:26:58,633,w6fbKZOi,@RAMUb5j,1963-01-23,MP
2014-07-10 15:28:54,737,5uNLFByR,@hy4Mi,1972-06-28,CZ
2014-07-10 20:17:11,449,Yw6CpIvL,@FjjGOKFh,1990-12-08,TD
2014-07-10 23:46:18,1667,K51Oa5Dbi,@dDHjJfBIu,1980-01-09,AQ
2014-07-11 13:35:18,1442,1HBMHB,@s1liNxr,1973-03-26,NU
2014-07-12 17:55:10,2067,LV34n8S,@X5Uslk,1966-10-10,GE
2014-07-12 20:31:22,2155,Zh6rUcCY,@z0VrTvtP,1947-10-17,CD
2014-07-13 05:03:15,2007,dyxqtkjfdtA,@AiCYM,1983-02-20,GH
2014-07-14 17:22:48,894,A6wgYG3,@eAd12Sh,1974-02-19,CI
2014-07-15 01:57:56,765,pvIBC3WqZ,@FQY7cm,1954-03-13,BD
2014-07-15 08:18:07,1763,pRGtndEI7J,@Pd3G08,1992-02-18,VU
2014-07-15 11:39:23,207,ow5uI77g1,@xd2IVJA2,1969-02-09,BS
2014-07-15 13:07:26,1747,fJI69jv7IGm,@0NkbHP,1974-04-30,BT
2014-07-16 06:01:49,510,ccREr4DT,@KMAlI6jk,1957-05-23,MR
2014-07-17 02:52:47,303,CFl4a5l,@X8aTNtk,1979-08-13,CD
2014-07-17 13:24:43,1357,PWQS2J,@nwQN3qfU,1964-12-28,SL
2014-07-17 20:08:26,302,f7w9bq,@ocoJg,1981-06-09,VE
2014-07-18 21:06:06,2295,kkcg8P2XVw,@vsjF8M,1996-07-07,UM
2014-07-18 21:15:16,536,SjLp827Snv,@t0DOS,1953-11-02,NP
2014-07-19 02:21:59,1909,hjvyK5KQ,@xFiFfk9dH,1972-10-03,ET
2014-07-19 12:14:08,794,dr7U20,@0eTmLIN,1983-06-22,UY
2014-07-20 04:17:14,2043,ucs04q4ZNRQ,@KbxQB9PaB,1967-05-02,FR
2014-07-21 01:14:10,264,dMmyI9,@2dpew,1985-07-30,CF
2014-07-21 04:47:31,972,hBpjrUj8sC3,@FavjNKR,1972-02-19,US
2014-07-21 07:19:33,214,VChSgnx6,@gCm8WlsX,1966-11-24,TH
2014-07-23 02:41:59,1670,7ckXrQ,@hOsHLVAjg,1946-11-02,GT
2014-07-23 13:31:26,499,nvbSrkkP,@oWrwm8P,1979-07-18,CZ
2014-07-24 05:23:04,221,pNMn6Do,@Q4HVIScIB,1994-11-26,KY
2014-07-24 16:56:28,2325,joR3Z6iXt,@eWrBQ83Tb,1988-05-06,FK
2014-07-25 06:21:42,2160,gcpxABERnYu,@KpxvS63X,1965-07-14,OM
2014-07-25 12:33:57,1761,pB9mK2,@5XB5K00t,1961-04-02,MX
2014-07-26 00:00:47,2027,oahCVh8ry,@0cxnQo,1991-10-11,YT
2014-07-26 04:04:42,1835,OJefql,@SXnQVMR5,1951-03-15,ER
2014-07-27 11:58:14,366,59lO3Tv0y,@yYiP9,1980-03-27,TJ
2014-07-28 00:22:59,1796,0Zf4Hsyt5,@Par12,1992-05-03,BD
2014-07-28 01:04:28,1907,Gp73m5MPjKO,@qIPMl6O8,1956-03-20,AF
2014-07-28 10:09:43,1236,m6D4o5jtCa,@UA3BWp7,1961-01-25,GP
2014-07-28 19:50:46,815,FBLVRS42,@UERfs,1980-06-16,NP
2014-07-29 21:31:54,919,j8fu3wwH,@ylYMI,1984-01-24,ZM
2014-07-29 23:14:02,1528,846Uii,@ptaI7,1970-10-08,LU
2014-07-30 22:08:57,2381,Yci3XL,@KUA3r6L,1967-03-01,RE
2014-07-31 03:59:35,836,boUVBD,@mtF2zRBQ,1991-03-12,MZ
2014-08-01 04:40:38,2139,EP2vwkWWd,@iXZMohC,1960-04-29,JP
2014-08-02 14:20:23,616,GfgG795dSR4,@DjPhSC7X,1982-03-02,MR
2014-08-02 22:02:40,1462,aCts0u,@zRVy7QE,1993-08-17,PM
2014-08-02 23:26:28,313,q3slAW,@456nzhS,1987-01-25,UA
2014-08-04 20:17:33,865,08n4dH,@rlmItm,1993-08-18,MA
2014-08-05 01:48:38,1766,HtTb6AScAFl,@ivOqzIJLF,1981-02-27,SZ
2014-08-05 13:47:21,1329,MnbzK3u,@wmWaD,1954-11-12,TD
2014-08-06 00:01:11,831,KWSdWX,@w7OUv,1962-06-17,IN
2014-08-06 02:57:50,2120,LASnT3VV6hd,@F7pxTlw3,1956-08-06,KY
2014-08-07 19:14:02,2245,ybhtOloOe,@oR5iFkKq,1966-06-21,GR
2014-08-08 01:27:11,2200,R1bg8CENg,@qBNiy,1978-10-05,GU
2014-08-08 03:30:48,1550,KTSjyNlIh2,@eMXoTJ,1970-07-06,CN
2014-08-08 06:48:13,718,SG2m56WfH,@pLKuUqbGo,1951-12-26,SC
2014-08-08 17:22:01,213,oFQuc7goVS,@NOMaT,1983-11-09,TD
2014-08-09 07:07:44,1701,h3jI3O,@fX8HlzwU5,1979-08-05,BB
2014-08-09 15:25:05,2058,9LB5Sk8F,@lM5z4P,1994-07-16,VI
2014-08-10 03:20:09,446,bp0UAfohJJe,@woOCxXjs,1961-07-20,TC
2014-08-11 03:15:15,1743,0Re1jqLS,@u7vV7cUeb,1993-02-02,CG
2014-08-11 09:12:27,672,Qt7nCShFj,@PUm8o,1975-01-12,AI
2014-08-11 11:17:59,504,8obMnyrvuN,@Mp15lJ4mu,1993-03-02,TC
2014-08-11 13:26:52,649,l4BvzHW,@SB4xn6EC,1976-08-23,ME
2014-08-11 16:33:06,268,XJl3kp35MVH,@54qo9,1951-11-07,BH
2014-08-13 03:54:56,2378,1y5O6ZJpi4F,@ocvj5W,1976-11-23,TC
2014-08-13 20:18:22,85,owzUm3HGW,@Cx9eWQZX,1982-01-09,VA
2014-08-14 00:59:35,691,HtOZtkK2Q,@nkV3X03,1977-07-11,CA
2014-08-16 03:07:55,2033,UWaWJ50RIrQ,@WZvdH9Em,1992-11-15,AU
2014-08-16 10:54:27,1540,Oz6FM1y0Q7,@9Ru6RrT6,1991-08-11,CU
2014-08-16 21:20:20,2354,RPfq8NUmcJw,@zsPnBjY,1993-02-19,AE
2014-08-18 01:45:13,1641,K937Wx5MbK2,@1zLLGi4DN,1957-12-19,TM
2014-08-18 08:19:14,2051,XJdmDue8ky,@7smNynwT,1980-09-08,VI
2014-08-18 08:59:19,98,ILm27Q9E,@XXDy2nLwT,1975-07-16,CU
2014-08-18 16:21:53,2075,FTMHDsEDu,@AlhIC8I3S,1966-01-09,KI
2014-08-19 07:22:29,1585,1m9bAHeS,@fZTqKy,1960-03-19,GW
2014-08-19 18:43:05,1511,zQuUS15Cm,@00s8sd4,1985-08-06,PK
2014-08-19 21:17:50,1122,IEMNZBDo,@frCM20,1955-12-07,TZ
2014-08-19 23:01:07,1881,cCbcAT,@1vIBIQpU,1992-08-16,VU
2014-08-20 02:13:17,1947,eZ8WYcmWT,@YHhAZOK0T,1971-03-06,AW
2014-08-21 02:51:21,220,5tvPzCQX3,@tAYL3rszq,1947-12-07,MD
2014-08-21 18:02:16,1068,gCcoJM7X,@2lfmp8gC,1974-02-16,EH
2014-08-21 20:37:18,1217,NcKKGyU3v,@q2ee0,1973-08-06,PR
2014-08-22 06:37:40,530,a4NFBcRE,@U83jdH,1981-02-18,YE
2014-08-22 12:21:52,1912,DeVHA7inv5,@tEjcB,1984-06-18,TN
2014-08-23 11:38:44,1290,dGIBu5U7,@Y2TZK,1995-05-01,GL
2014-08-23 21:34:52,930,FModaFTdV,@Q0TuoJYg7,1990-02-03,CA
2014-08-24 16:51:42,1640,duf8BpDPOL,@NmHN0J4p,1991-11-10,NL
2014-08-26 05:19:22,2199,JBPZZb,@u6yOOu0vJ,1989-02-24,HR
2014-08-26 11:03:56,1703,6NQlabi,@KxyhmhG,1997-10-16,TD
2014-08-26 16:32:29,1029,egIgBxtFb,@ZqPwKYEXh,1995-08-03,LU
2014-08-27 03:37:10,258,i1G6eCB,@XzrzL0UX,1992-02-27,SM
2014-08-28 19:43:10,911,FVGSN8e,@S1nCiAo,1959-02-07,ES
2014-09-01 01:11:33,797,TzHLmL,@yW5YvZ,1973-02-11,CR
2014-09-01 02:33:39,411,5IBmy1irhVp,@itc20,1985-04-20,BY
2014-09-01 12:05:34,123,bIMm1uMw1qA,@vxwBMur,1972-08-24,NO
2014-09-01 12:49:17,1344,9ofgQmkUONH,@N24KCi,1970-07-22,CC
2014-09-02 00:00:13,800,vQqEoM,@zL3NhwYG,1982-01-19,PL
2014-09-02 20:51:35,913,ktzNHj,@7yuUBr6,1975-07-25,LY
2014-09-03 01:38:52,1089,Cr2q6qwW,@rfImU0,1993-01-04,VI
2014-09-03 10:02:14,1467,hvQJnerfzD,@qQhADo,1997-02-23,HR
2014-09-03 16:49:20,496,ravg0g,@TSW4Y,1991-10-28,MT
2014-09-05 14:49:51,1556,IHPdoIketw,@iGJ7d,1979-05-27,BN
2014-09-06 14:19:20,393,sNOSt5oiL6L,@KZJ83tGAi,1961-09-16,PH
2014-09-07 05:12:46,1497,W7w1JqEcEN0,@ziXcDlhFx,1985-04-24,PH
2014-09-08 20:45:21,246,EORpCmhVdAB,@8qN3riahw,1987-03-23,ME
2014-09-08 21:50:08,2142,8JOtSh5G,@IS8QKH,1996-04-11,PG
2014-09-09 05:17:41,589,cF7Hl1,@OixsIdr,1975-06-16,TP
2014-09-09 23:07:01,519,HZfmhhkCuN,@NtiINjOh,1985-08-09,GR
2014-09-10 16:03:50,497,liyZUnFb,@ggmmC4,1976-10-26,GU
2014-09-13 14:08:27,1565,2KXwTZ,@kXP4C4Me,1960-08-28,NC
2014-09-14 02:00:28,1527,uoeFq8R0B,@Me4ff,1955-09-15,FJ
2014-09-14 17:23:49,977,PqtNgmN2RbA,@xoUXhE,1959-08-12,PF
2014-09-14 21:47:05,1725,JS6lRuE,@ZSY8L1V,1989-10-02,AD
2014-09-15 20:20:52,1624,97QsZz,@Vv1WDnUG3,1969-12-31,DJ
2014-09-15 22:13:43,318,tb3bbHe55N6,@VnnHqYT,1987-02-14,TG
2014-09-16 09:01:13,24,GhnFIFKiCc,@bmOf9Yji,1997-06-05,BH
2014-09-16 10:28:38,1059,TEUYYaP3nj,@SWFs5YtfA,1959-10-30,SC
2014-09-16 10:51:49,2153,Wbdjxq9DlL,@e5wDYzC,1965-08-27,DZ
2014-09-16 16:55:54,1728,pGv8OAWjuwZ,@mSyzB,1980-02-01,CZ
2014-09-19 00:49:24,1381,MgSi1kdsm,@wC6Ed5W,1974-02-18,FJ
2014-09-19 11:13:35,1792,fDwRoq,@fisnMZxBC,1984-02-15,WS
2014-09-19 13:00:49,864,IhPs7PY5,@OtNL5hA,1992-05-29,LT
2014-09-21 11:09:50,569,aX9K8aSblfN,@FqPQHo,1979-10-12,SK
2014-09-22 10:30:56,2220,cgptwVtKG,@tiDFhb,1996-06-02,SV
2014-09-23 01:05:18,751,eCpObmNAS1m,@Af22U28t,1958-11-02,AD
2014-09-24 12:14:16,2386,8xBk8tZO,@i4SEWN0,1996-05-02,PS
2014-09-25 19:58:29,1778,hoLfRp,@U76cc0E,1983-12-29,WS
2014-09-25 20:55:59,1618,6sT9mGgG5,@CQfurjDR6,1997-03-12,TM
2014-09-25 23:13:32,1214,49XXWCIG83,@4cOnvtPDr,1980-02-20,DE
2014-09-26 08:56:32,144,v6nqYY,@tHdEaPz,1965-04-12,PA
2014-09-28 15:31:41,261,qgmeUHrR,@Yfudisz,1996-06-05,VE
2014-09-30 04:21:13,161,EzbzGWsvDP,@QiKzVztAp,1983-02-09,SE
2014-09-30 11:43:53,2345,I9Ap2zkOmbE,@lJaAf,1986-05-16,RU
2014-10-01 05:42:06,2103,vxeet6y,@wNl2Er,1992-08-31,IO
2014-10-01 06:05:13,1632,p03poS,@rtCQdQoe,1964-08-05,YT
2014-10-01 14:28:24,1515,D6vTka,@v4x1OmD,1953-01-10,NF
2014-10-03 00:12:52,1153,mGkSz7QV,@URB8o,1969-02-17,MN
2014-10-03 06:22:34,1813,yw5GzQsnNB,@SEMFPNARW,1991-12-08,TO
2014-10-04 16:13:18,1280,2XW5sz,@PDpwwr5,1960-07-15,JM
2014-10-05 07:57:26,1848,SBcpSEUo8X,@tc5Vyac,1965-08-02,IO
2014-10-05 23:18:54,701,55Fqylvo6,@eZpgi16,1995-04-25,CG
2014-10-06 00:00:39,1794,2fclJWES,@fRvgms,1981-09-26,KG
2014-10-06 03:19:53,627,e31v4dV,@Q8ubA2,1949-03-20,VN
2014-10-06 13:16:39,483,KHHYon3,@DnGvuw,1954-07-24,YE
2014-10-07 19:48:43,306,guYCF10t,@53Z63zwP,1964-01-29,SL
2014-10-09 08:31:32,630,0vMQ80iim,@FCJayNTLM,1987-08-23,IO
2014-10-09 18:08:11,2327,fVnKfu1Y,@J2fKd,1957-02-16,MK
2014-10-11 11:08:47,1714,VCYc8VTjmv7,@PWXyvKt,1981-05-19,NR
2014-10-11 16:11:41,1124,Ia5JAVw4UQ,@dOFY0pyJ0,1977-09-10,RU
2014-10-11 17:05:17,697,Kot7s9xWgo,@Qgz8iKkO,1985-07-26,VA
2014-10-12 17:43:47,803,knRpdgxN,@qOZOG1k,1979-05-18,PK
2014-10-12 19:05:53,474,P1QoWlcgJ,@nMKlEw,1982-05-23,CG
2014-10-13 00:48:37,1581,zFjU9vbSp,@NryAD,1979-07-20,AL
2014-10-13 06:50:24,1108,soJFvqSzIo,@YiIPG7R7n,1979-02-08,CY
2014-10-13 08:33:26,2026,x6KlNCdPu8,@oYSZEFlPk,1982-03-31,MV
2014-10-15 11:33:05,638,QCLHNiu,@mwETj,1997-04-20,EC
2014-10-15 21:13:38,231,gJwGWs5,@NueBnkiif,1986-06-16,IR
2014-10-15 23:04:38,1438,ukjGUz,@JrDOPLfr,1961-07-28,TZ
2014-10-17 01:42:57,2228,rvxdoioPz1S,@T3KJP,1968-01-25,AD
2014-10-17 04:47:25,125,97xBOWC,@HJQtn3CQ,1980-01-24,NP
2014-10-17 10:30:12,240,ECleSw,@iyDXuvIdl,1962-08-23,MR
2014-10-18 16:48:27,2111,GGXP7weaB3,@MtfiBn,1955-05-09,LB
2014-10-18 23:12:18,1302,ew2T56u4J60,@oxvJQ,1989-10-03,AQ
2014-10-19 06:35:19,2122,nw9B8pDGdv,@CNIuNVFO,1958-08-11,JO
2014-10-20 16:56:57,332,GsN6FCPCSj,@UjrFmFvU,1951-08-16,LC
2014-10-20 17:03:22,1567,hHrKInIoT,@GG0i7,1993-06-19,GN
2014-10-21 15:55:03,1898,YJqojyav6KN,@aF14qn,1988-08-11,GB
2014-10-21 21:02:30,1740,2V483tFO1,@nn3CDqTy,1991-07-09,FR
2014-10-21 22:35:29,722,CUaugpKKn7,@uwF2K1g,1953-04-03,BI
2014-10-23 01:38:57,1982,NNuym9L6,@WekSDSe1L,1998-06-13,GA
2014-10-23 12:41:03,882,onMkrP9rnBd,@JbhpbDU,1949-02-13,ES
2014-10-24 00:53:38,1804,lFCswslS8j,@yQbUuo,1978-10-17,PA
2014-10-24 05:06:19,561,gvY06bb,@EuljB,1947-10-07,TK
2014-10-24 12:44:50,395,1XjzdOtrc,@Z0bB3Sb,1956-05-23,BI
2014-10-25 14:06:51,947,MvETRK,@HsQRc,1990-01-23,NZ
2014-10-25 19:10:24,2166,st7ou0,@JWrjTy,1985-12-19,MZ
2014-10-27 17:37:57,1409,5WokyMxulV,@w0U7AfnT,1957-10-19,GM
2014-10-30 16:37:33,1706,a7M3KUU5LV,@VV1Gyq,1984-09-28,BA
2014-11-01 11:31:34,1428,WBBtBEgP4,@jFxrjokuF,1996-06-10,ID
2014-11-02 19:44:54,1012,BGxJAZ,@E3TZpo6k,1992-06-08,GY
2014-11-04 05:16:21,2379,M3CcvV,@kki7i,1979-06-05,PT
2014-11-05 19:15:33,2299,mbwFc6RREK,@A457d,1988-02-21,PS
2014-11-07 03:42:01,1887,fkGmkGLuB,@K1exzjX1O,1983-04-06,BD
2014-11-07 15:41:37,378,tXmMcsUaR,@uVg2Gba,1964-07-15,BO
2014-11-07 18:22:41,870,PCUyshzsth,@DECZauEbr,1981-01-15,PR
2014-11-08 02:36:29,2311,h2LdFjlTL,@UdAMDExf,1987-04-21,MR
2014-11-08 04:50:26,199,YYPl0ua,@AASb3myj,1971-06-26,ZM
2014-11-10 05:25:10,982,6Tqus1cxa3v,@uxs8ZF,1974-03-15,GW
2014-11-10 14:13:14,1832,F2yGTJ,@1qM0xWNWA,1949-10-08,LY
2014-11-10 17:34:50,2177,wJ9vWawB,@Uz59i,1965-07-31,IR
2014-11-10 19:57:11,263,90Kk3G4S,@GR73OYcM,1978-05-06,GE
2014-11-11 01:31:15,1983,LOKrrDuO6,@LjB1YU,1981-02-12,CL
2014-11-11 03:37:06,479,SPfcD3lgH,@df0CPJrq,1989-05-30,TP
2014-11-11 17:34:26,252,pk2zc7y,@LQFCBD4Ez,1964-12-07,MK
2014-11-12 03:23:23,1149,p2K1FEG8qOV,@ug8QPBGho,1958-09-19,TM
2014-11-14 05:54:01,871,RXIO3Q6c5Ax,@fouas,1986-05-16,GS
2014-11-14 08:22:37,421,nPWO3vnCB,@XYlGBDEF,1992-06-12,CC
2014-11-15 10:59:04,958,pc4SJ4QyIn,@m1irrnfJ,1986-06-16,UY
2014-11-15 16:20:33,1458,ywiXzXtX,@6wwl8,1974-02-08,CH
2014-11-16 23:00:19,2260,jhhTVqila,@cOTCVSI,1956-06-27,BS
2014-11-17 07:39:58,2129,Fw1SzWGAI6,@JZ9S3,1997-03-05,CI
2014-11-18 11:15:25,613,aSEA4tV,@C8zVHF1b5,1972-04-03,KM
2014-11-19 00:07:47,967,LE4UftoT70s,@MehmeLZ,1986-06-12,LI
2014-11-19 07:38:20,833,0ybX69,@hdJ8bT72,1952-08-01,DZ
2014-11-20 00:25:54,2366,nIZvt5eYzK,@F1PzMP,1985-03-28,WF
2014-11-21 14:16:45,168,ymJQAqFSoU,@xlgpyEmw,1988-08-12,VI
2014-11-21 15:35:48,1864,nNKCr0,@FLl7DDZE,1972-05-03,GT
2014-11-23 04:16:45,44,cMTYHF9zW,@HY02oQmbD,1972-09-17,FI
2014-11-23 20:43:51,1279,A1IH6CgEg,@liAXc4r3j,1974-04-20,KN
2014-11-24 17:42:36,48,HDZxHvP1I3,@G348T75V,1976-02-29,BY
2014-11-25 10:38:20,1379,K02CMWVcAT5,@tp41D,1984-05-01,AN
2014-11-25 17:58:51,2068,cmbFeZ,@OFupN,1956-05-27,ET
2014-11-27 03:09:47,801,65Oykd,@tm3upSGCL,1981-12-30,AL
2014-11-27 11:58:16,1806,klc3jM7pLX,@DTmKc,1966-11-23,VE
2014-11-27 12:11:07,818,MbbyBrrRSvC,@RWHue,1988-06-24,GR
2014-11-27 13:38:15,1067,XB2Z4iD2IA,@dVjZHKG,1946-08-05,FI
2014-11-27 15:26:33,1871,Su0uucRB45,@ethbRiOKS,1952-12-10,AI
2014-11-28 15:18:40,375,rLPpKROjUUF,@uqGwglCI,1947-10-09,CI
2014-11-29 11:40:47,2265,AvR2XghUR,@IOWReWI,1993-06-10,KI
2014-12-01 00:38:44,2179,J2IP63chS,@H1PMk43X8,1969-07-26,NO
2014-12-02 15:05:44,1380,d6zmtYVk,@lVxEU3QZD,1984-01-21,SB
2014-12-03 09:28:30,1229,y3tdXQeAU8X,@S2x0w,1967-03-31,AO
2014-12-03 21:36:43,2338,kUrhwO6Wt,@uwXL2t,1994-08-21,LA
2014-12-04 14:20:50,1361,Y6F2U9EzgY,@Eyhw0iZ,1956-06-24,KH
2014-12-04 22:58:44,866,zeayCNv,@3K5A683,1973-09-29,LC
2014-12-05 05:31:44,2008,ajIJgrmhnL,@akPmHUzHB,1994-07-04,BI
2014-12-05 10:14:00,590,pV0LASBdh,@QVzSc,1979-05-25,BR
2014-12-05 19:40:22,2355,R7KImiUXF,@6xY44WYMd,1969-07-27,IO
2014-12-05 23:13:53,1551,uqgtRkrKrS,@WKkrlDbbO,1989-10-28,MD
2014-12-06 07:58:20,17,ylvPQcUbO,@Y6iSVJ,1995-09-12,MC
2014-12-06 21:01:01,1866,9wZ623epO,@077bRv5dd,1985-11-17,TN
2014-12-07 01:07:50,560,9zlbYT5ib6h,@UwApafoF,1970-04-23,GS
2014-12-07 04:58:21,927,ZNMwBP,@kjcQAQG,1981-02-25,CO
2014-12-07 11:29:16,2326,Gz6nEJlM,@lRqrUJ,1975-11-02,GH
2014-12-07 12:03:04,935,3KyL9cPzW8A,@qLEDh1,1955-02-01,SJ
2014-12-08 13:11:16,1085,DKgeTuPr3U,@ibEBRcU,1986-10-14,RO
2014-12-09 00:54:31,464,sFl169DafR,@FiFXR,1994-12-12,MQ
2014-12-09 16:50:59,511,otRQLo,@2vFWoW,1977-01-16,GF
2014-12-09 19:34:57,1649,KucKJD,@X1y0RZ,1998-06-10,PE
2014-12-10 14:29:43,1040,eQb7vfTJkib,@F7vbKi,1967-09-15,BJ
2014-12-11 09:33:39,1133,NqoTumqYV,@KZtb2nkfA,1947-02-28,GY
2014-12-12 19:19:09,2184,lSBHaslF,@wURgC9,1982-02-08,BT
2014-12-14 15:17:33,1633,CPiPls,@KKKnuDBB,1947-09-09,HR
2014-12-14 15:58:10,2258,Vj6rDsQw,@4lsWn,1984-12-23,ZW
2014-12-16 02:43:57,1569,G423lv,@rajoxMfU,1981-04-18,VE
2014-12-16 20:46:40,2348,6dalxzVt,@Z6QYY7Z,1978-10-26,BO
2014-12-18 09:36:26,2072,SG2Vp2,@hCzRsMy8,1984-08-09,AE
2014-12-19 15:55:00,257,TCiSNiRN,@Ijsao,1956-05-09,MW
2014-12-19 16:32:15,750,Lqp3Cn,@bIfWLs1b,1981-06-11,PR
2014-12-20 11:27:53,2118,PAxXto,@jvxXnFN2,1980-01-30,KZ
2014-12-22 07:19:36,1283,gRfToka,@AelxClKY2,1992-09-09,PT
2014-12-22 10:41:54,2357,wWBU9f,@uefu9BNs,1948-05-28,UG
2014-12-22 16:06:11,1660,LYPBCeGMn3i,@NB1JUDc,1992-12-16,CO
2014-12-24 19:20:08,1913,xpL69jwj,@tOAduNY,1962-04-20,MN
2014-12-25 01:06:26,973,XOUxqds,@cEL2ZrMw,1977-06-02,AF
2014-12-26 22:15:57,1408,vuv8dmt4g,@vdXJIM,1996-05-14,SA
2014-12-28 23:06:39,1128,12yLgx,@8zkdjTc,1965-08-05,JO
2014-12-29 05:29:51,2074,x3HgjILi3y,@135nyO,1972-01-24,SN
2014-12-30 10:25:25,236,8QlG8sDGR,@H4I5R9,1997-04-16,SK
2014-12-30 12:44:01,1767,KDUrYO4Qw,@T6EPpLH,1965-06-24,SN
2014-12-30 14:29:12,2108,kH776q,@tThzaWB,1972-06-04,TC
2014-12-30 23:16:51,2329,DZ3q6XCh,@MbWffu,1962-07-24,KG
2014-12-31 07:30:01,578,NvGA8HLJdg8,@C0zPv,1984-10-04,GA
2014-12-31 13:25:44,310,zTXANu0voCR,@5t5qtYj,1994-10-16,EH
2014-12-31 13:49:08,552,0CZID3,@G0hS66k,1969-05-12,ZM
2014-12-31 20:46:47,2128,LwynnxX,@Vx7gex,1971-07-23,SK
2015-01-01 01:26:55,1451,G77r5h,@jjJmzI,1962-12-19,MD
2015-01-01 23:05:44,140,rP20443eCs,@u022Q,1953-01-04,AI
2015-01-02 00:26:55,131,fgI4rpjwzk4,@yLT8k8x,1989-11-26,GE
2015-01-02 12:01:14,1539,UAH497,@QNCuYqo,1964-03-18,DE
2015-01-02 16:30:24,1638,eMBObpPWye7,@oUNK8Ey7b,1992-07-13,VU
2015-01-02 18:55:22,702,GW0UFu5Ix,@tvcFGZ6bi,1997-08-25,GY
2015-01-03 11:04:36,1997,hX0b4rGNE1k,@KjBcZ5,1963-02-03,PH
2015-01-04 19:12:52,909,s9EDs4r6,@6vaPcLgf,1971-12-09,MR
2015-01-05 18:37:38,454,wJ8J8d,@NB61sqD,1979-10-15,SE
2015-01-07 02:23:45,2300,voiQIs,@hKSoQ,1965-08-05,HU
2015-01-08 21:39:17,1021,KUU9XpqukS8,@vB1fg,1986-03-28,MA
2015-01-08 21:46:15,1600,I7Wgw3,@GJFlyCM0y,1968-09-23,YE
2015-01-09 07:49:38,606,JuCIlSF,@vOCg99b5a,1982-08-21,TD
2015-01-09 16:47:04,780,QQVSAv,@k6oACsTc,1991-01-11,MZ
2015-01-10 09:05:10,1036,UeHUWw,@RPZ3PPKz,1984-12-28,ME
2015-01-11 11:08:13,1882,xtW7PlzxhEe,@U5NXIh,1978-01-20,BY
2015-01-11 11:31:58,570,5j9i0fL2tH,@eWZiG6,1954-09-05,WF
2015-01-14 00:55:46,1906,MaItMBw,@5BQwvGMh,1985-06-17,BY
2015-01-14 23:10:12,775,oayVg8KYz,@s7uSdcOXi,1987-03-19,TV
2015-01-16 04:16:46,2066,WJ0IhXg,@fKXO9TuA,1991-01-11,ML
2015-01-16 23:45:34,2096,CJW2sa8tq2z,@zpVTkb12m,1964-10-09,TT
2015-01-18 01:16:06,2343,pJ6n63TAybV,@8kIi8ziZ,1998-04-17,VN
2015-01-19 09:52:20,1117,R0H0O0sHWn,@PLsqoUr4w,1998-05-02,CG
2015-01-20 08:10:56,2146,F2u9T9T,@C0nXs4GX0,1967-06-14,SV
2015-01-20 21:13:26,2286,fNzEBF,@1UIVl,1966-01-15,TR
2015-01-21 02:47:57,1147,rWzF12BxV,@ugwlqamml,1974-04-18,SK
2015-01-21 12:27:23,1058,9QXZdv4oyN,@vKXVr,1998-06-01,AG
2015-01-21 21:01:44,495,RoXern,@b2YSOQNO,1985-01-03,MW
2015-01-22 12:15:57,2127,SIlHab,@zxVDB,1965-10-20,GY
2015-01-23 00:06:20,1171,XdZA3eJhK,@VfsCZ4bC,1976-04-18,NR
2015-01-23 14:23:08,1564,WBRMXcj,@MreY9eE,1973-12-19,PE
2015-01-23 15:05:01,1514,kxTZt88b4,@2ysBNMEh,1959-03-14,MX
2015-01-23 19:23:27,704,qFahtMD,@ylKCUssG,1973-07-11,FK
2015-01-24 00:45:23,517,kFsReS,@k4AMcITn,1969-02-23,GP
2015-01-26 19:18:21,1555,WW300l,@ryEPLwq,1988-09-28,SM
2015-01-27 08:32:04,1375,kVpeba,@eQGW62o,1950-06-04,LV
2015-01-27 08:46:51,1482,huVFeCBLVfM,@Hd9UM,1987-04-23,IE
2015-01-27 19:56:07,2203,vvFrlj2,@rVQfQ3jL,1994-01-07,AO
2015-01-29 12:57:24,2141,KaHB8ZpyYf,@i1Fh5Hee,1976-02-04,CK
2015-01-30 07:10:56,1403,MLcePX6w8i,@OYDy9M,1964-09-02,SH
2015-01-30 15:47:18,562,G7QotuETWa,@tw19SrS,1982-04-26,EE
2015-01-31 05:14:11,53,mrNixL,@ryNchOQ,1984-08-14,GI
2015-01-31 08:04:54,1713,PkuBsi,@w4Xp9f,1963-12-24,SB
2015-02-02 03:06:51,175,b6C3Wj6j0,@MURLPea,1992-07-05,KY
2015-02-02 15:18:10,857,Ic43xaL,@hIc4tX,1986-01-26,MC
2015-02-02 20:40:44,107,sv8K90deKz6,@FIZUC,1989-07-18,SY
2015-02-03 04:56:53,1113,EbeJxxR,@Qt9IF6W,1978-11-09,SI
2015-02-03 12:33:32,1697,zknrWp1cio,@HVKJ3Qny,1989-11-14,TD
2015-02-03 17:27:35,1503,p2Flzvdh,@kOt1a6toR,1956-10-01,UM
2015-02-05 23:55:10,2174,kHQbejajBu,@2ygShhK9e,1992-05-29,IL
2015-02-06 02:30:34,759,0A5OhbNGI,@rOfbP4,1988-02-22,TJ
